site_id,county_fips,name,city,zip,n_rows,unresolved
S01763,09009,Yale School of Medicine,New Haven,06519,2,0
S01764,09009,Yale School of Medicine - Smilow Cancer Hospital,New Haven,06511,1,0
S01765,09009,Yale School of Medicine - Smilow Cancer Hospital - Center for Thoracic Cancers,New Haven,06511,1,0
S01766,09009,Yale School of Medicine - Smilow Cancer Hospital - Yale - New Haven Hospital Location,New Haven,06519,1,0
S01767,09009,Yale School of Medicine - Yale Cancer Center - Smilow Cancer Hospital Care Centers - North Haven,North Haven,,1,0
S01768,09009,Yale Smilow Cancer Hospital,New Haven,06510,1,0
S01769,09009,Yale University,New Haven,06520,95,0
S01770,09009,Yale University Cancer Center,New Haven,06520,6,0
S01771,09009,Yale University Cancer Center LAO,New Haven,06520,1,0
S01772,09009,Yale University (Data Collection Only,New Haven,06511,1,0
S01773,09009,Yale University Hospital,New Haven,06510,2,0
S01774,09009,Yale University Medical Center,New Haven,06510,1,0
S01775,09009,Yale University - New Haven Hospital - Yale Cancer Center,New Haven,06510,1,0
S01776,09009,Yale University School of Medicine,New Haven,06510,22,0
S01777,09009,Yale University School of Medicine - Yale Cancer Center,New Haven,,2,0
S01778,09009,"Yale University, Smillow Cancer Center",New Haven,06519,1,0
S01779,09009,"Yale University - Smilow Cancer Hospital; C/O Thomas Ferencz, RPh, BCOP",New Haven,06511,1,0
S01780,09009,"Yale University, Yale Cancer Center",New Haven,06520,10,0
S01781,09009,Yale University/Yale Cancer Center/Yale School of Medicine,New Haven,06510,1,0
S01782,09009,Zai Lab,New Haven,06510,1,0
S01783,09011,Clinical Study Site,Norwich,06360,1,0
S01784,09011,Eastern Connecticut Hematology and Oncology,Norwich,,1,0
S01785,09011,Eastern Connecticut Hematology and Oncology Associates,Norwich,06360,4,0
S01786,09011,Eastern Connecticut Hematology & Oncology,Norwich,06360,1,0
S01787,09011,Eastern CT Hematology & Oncology Associates,Norwich,06360,2,0
S01788,09011,GSK Investigational Site,Norwich,06360,1,0
S01789,09011,Smilow Cancer Hospital Care center at Waterford,Waterford,06385,1,0
S01790,09011,Smilow Cancer Hospital Care Center - Waterford,Waterford,06385,38,0
S01791,09011,Smilow Cancer Hospital - Waterford,Waterford,06385,1,0
S01792,09011,William W. Backus Hospital,Norwich,06360,1,0
S01793,09011,Yale-New Haven Hospital North Haven Medical Center,North Haven,06385,1,0
S01794,09015,Windham Hospital (WH,Willimantic,06226,1,0
S01795,10001,Bayhealth Hospital Kent Campus,Dover,19901,5,0
S01796,10003,Site 19,Newark,19713,1,1
S01797,10003,Alfred I duPont Hospital for Children,Wilmington,19803,2,0
S01798,10003,Christiana Care,Newark,19718,3,0
S01799,10003,Christiana Care Health Services,Newark,19713,3,0
S01800,10003,Christiana Care Health System-Christiana Hospital,Newark,19718,16,0
S01801,10003,Christiana Care Health System - Newark,Newark,19718,1,0
S01802,10003,Christiana Care Health System-Wilmington Hospital,Wilmington,19801,16,0
S01803,10003,Christiana Care Hospital - Helen F Graham Cancer Center,Newark,19713,1,0
S01804,10003,ChristianaCare Helen F Graham Cancer Center and Research Institute,Newark,19713,2,0
S01805,10003,Clinical Study Site,Newark,19713,1,0
S01806,10003,Helen F Graham Cancer Center,Newark,19713,44,0
S01807,10003,Helen F. Graham Cancer Center & Research Institute,Newark,19713,1,0
S01808,10003,Medical Oncology Hematology Consultants,Newark,19713,7,0
S01809,10003,Medical Oncology Hematology Consultants Helen F Graham Cancer Center,Newark,19713,2,0
S01810,10003,Medical Oncology Hematology Consultants (MOHC,Newark,19713,2,0
S01811,10003,"Medical Oncology Hematology Consultants, P.A.",Newark,19713,1,0
S01812,10003,Medical Oncology Hematology Consultants PA,Newark,19713,48,0
S01813,10003,Ohio State University-Telemedicine,Wilmington,19713,1,0
S01814,10003,Research Site,Newark,19713,6,1
S01815,10005,Bayhealth Hospital Sussex Campus,Milford,19963,5,0
S01816,10005,Beebe Health Campus,Rehoboth Beach,19971,28,0
S01817,10005,Beebe Medical Center,Lewes,19958,12,0
S01818,10005,Beebe South Coastal Health Campus,Millville,19967,28,0
S01819,11001,Site 108,Washington D.C.,20010,2,1
S01820,11001,004,Washington D.C.,20007,1,0
S01821,11001,Avenzo Therapeutics Recruiting Site,Washington D.C.,20007,1,0
S01822,11001,Children's National Hospital,Washington D.C.,20010,7,0
S01823,11001,Children's National Hospital (Data Collection Only,Washington D.C.,20010,1,0
S01824,11001,Children's National Medical Center,Washington D.C.,20010,2,0
S01825,11001,Childrens National Medical Center,Washington D.C.,20010,1,0
S01826,11001,Clinical Study Site,Washington D.C.,20009,1,0
S01827,11001,Exelixis,Washington D.C.,20057,1,0
S01828,11001,George Washington-Medical Faculty Associates,Washington D.C.,20037,1,0
S01829,11001,George Washington University,Washington D.C.,20052,2,0
S01830,11001,George Washington University Cancer Center,Washington D.C.,20052,1,0
S01831,11001,George Washington University Medical Center,Washington D.C.,20037,13,0
S01832,11001,George Washington University Medical Faculty Associates,Washington D.C.,20037,2,0
S01833,11001,Georgetown Lombardi Cancer Center,Washington D.C.,20057,1,0
S01834,11001,Georgetown Lombardi Comprehensive Cancer Center,Washington D.C.,20007,8,0
S01835,11001,Georgetown Uni Hospital,Washington D.C.,20007,1,0
S01836,11001,Georgetown Univ Medical Center Lombardi Cancer Center,Washington D.C.,20007,1,0
S01837,11001,Georgetown University,Washington D.C.,20007,12,0
S01838,11001,Georgetown University (Data Collection Only,Washington D.C.,20007,1,0
S01839,11001,Georgetown University Hospital,Washington D.C.,20007,1,0
S01840,11001,Georgetown University Lombardi Cancer Center,Washington D.C.,,1,0
S01841,11001,Georgetown University - Lombardi Comprehensive Cancer Center,Washington D.C.,20007,1,0
S01842,11001,Georgetown University Medical Cener (GUMC,Washington D.C.,20007,1,0
S01843,11001,Georgetown University Medical Center,Washington D.C.,20007,21,0
S01844,11001,"Georgetown University Medical Center - Department of Pharmacy, Oncology Pharmacy",Washington D.C.,20007,1,0
S01845,11001,GSK Investigational Site,Washington D.C.,20010,3,0
S01846,11001,John Hopkins University,Washington D.C.,20016,1,0
S01847,11001,Johns Hopkins Medicine - Kimmel Cancer Center-Sibley Memorial Hospital,Washington D.C.,20016,1,0
S01848,11001,Johns Hopkins Office of Capital Region Research - Sibley Memorial Hospital,Washington D.C.,20016,2,0
S01849,11001,Johns Hopkins Sibley Memorial Hospital,Washington D.C.,20016,2,0
S01850,11001,Johns Hopkins University: Sibley Memorial Hospital,Washington D.C.,20016,3,0
S01851,11001,Kaiser Permanente-Capitol Hill Medical Center,Washington D.C.,20002,7,0
S01852,11001,Lombardi Comprehensive Cancer Center at Georgetown University Medical Center,Washington D.C.,20007,1,0
S01853,11001,"Lombardi Comprehensive Cancer Center, Georgetown University",Washington D.C.,20007,3,0
S01854,11001,Maryland Oncology Hematology,Washington D.C.,20017,1,0
S01855,11001,MedStar Georgetown Cancer Institute at MedStar Washington Hospital Center,Washington D.C.,20010,1,0
S01856,11001,MedStar Georgetown University Hospital,Washington D.C.,20007,34,0
S01857,11001,MedStar Georgetown University Hospital (Adults and Pediatrics,Washington D.C.,20007,1,0
S01858,11001,MedStar Georgetown University Hospital / Lombardi Comprehensive Cancer Center,Washington D.C.,20007,2,0
S01859,11001,"MedStar Health Research Institute, Georgetown University",Washington D.C.,20010,1,0
S01860,11001,MedStar Heart & Vascular Institute (MHVI) - MedStar Washington Hospital Center,Washington D.C.,20010,1,0
S01861,11001,MedStar Washington Hospital,Washington D.C.,20010,1,0
S01862,11001,MedStar Washington Hospital Center,Washington D.C.,20010,31,0
S01863,11001,MedStar Washington Hospital Center MedStar Georgetown Cancer Institute,Washington D.C.,20010,1,0
S01864,11001,Normunity Investigational Site,Washington D.C.,20007,1,0
S01865,11001,Ohio State University-Telemedicine,Washington D.C.,20007,1,0
S01866,11001,PHN-012-001 Site,Washington D.C.,20007,1,0
S01867,11001,Research Site,Washington D.C.,20007,6,1
S01868,11001,Sibley Hospital - Johns Hopkins University,Washington D.C.,20016,1,0
S01869,11001,Sibley Memorial Hospital,Washington D.C.,20016,35,0
S01870,11001,Sibley Memorial Hospital - a member of Johns Hopkins medicine,Washington D.C.,20016,1,0
S01871,11001,Sibley Memorial Hospital Pharmacy Department,Washington D.C.,20016,1,0
S01872,11001,Site USA06-0,Washington D.C.,20007,1,0
S01873,11001,The George Washington Medical facility Associates,Washington D.C.,20037,1,0
S01874,11001,The George Washington Medical Faculty Associates,Washington D.C.,20037,2,0
S01875,11001,The George Washington University,Washington D.C.,20037,2,0
S01876,11001,The George Washington University Cancer Center,Washington D.C.,20037,1,0
S01877,11001,The George Washington University Hospital,Washington D.C.,20037,1,0
S01878,11001,The GW Medical Faculty Associates,Washington D.C.,20037,1,0
S01879,11001,"VA Central Office, Washington, DC",Washington D.C.,,1,0
S01880,11001,Washington Cancer Center,Washington D.C.,20010,1,0
S01881,11001,Washington DC VA Medical Center,Washington D.C.,20422,1,0
S01882,11001,"Washington DC VA Medical Center, Washington, DC",Washington D.C.,,1,0
S01883,11001,Washington DC VAMC,Washington D.C.,20422,1,0
S01884,11001,Washington DC Veterans Affairs Medical Center,Washington D.C.,20422,2,0
S01885,11001,Washington Hospital Center,Washington D.C.,20010,2,0
S01886,12001,Exelixis,Gainesville,32610,1,0
S01887,12001,Florida Cancer Specialists,Gainesville,32605,1,0
S01888,12001,Institute on Aging; University of Florida,Gainesville,32611,1,0
S01889,12001,Malcolm Randall V.A. Medical Center,Gainesville,32608,1,0
S01890,12001,Malcom Randall Veterans Administration Medical Center,Gainesville,32610,7,0
S01891,12001,North Florida/ South Georgia VA Medical Center,Gainesville,32608,1,0
S01892,12001,"North Florida/South Georgia Veterans Health System, Gainesville, FL",Gainesville,32608,1,0
S01893,12001,Orlando Health Cancer Institute,Orlando,32610,1,0
S01894,12001,Research Site,Gainesville,32608,5,1
S01895,12001,UF Health,Gainesville,32608,2,0
S01896,12001,"UF Health Cancer Center, University of Florida",Gainesville,32610,1,0
S01897,12001,UF Health Cancer Institute - Gainesville,Gainesville,32610,23,0
S01898,12001,UF Health Davis Cancer Pavilion and Shands Med Plaza,Gainesville,32608,1,0
S01899,12001,UF Health Shands Hospital,Gainesville,32608,1,0
S01900,12001,Univ of Florida,Gainesville,32610,1,0
S01901,12001,Univ of Florida Health Science Ctr - Gainesville,Gainesville,32610,1,0
S01902,12001,University of Florida,Gainesville,32608,22,0
S01903,12001,University of Florida College of Medicine,Gainesville,32610,3,0
S01904,12001,"University of Florida, Davis Cancer Center",Gainesville,32610,1,0
S01905,12001,University of Florida Gainesville,Gainesville,32610,1,0
S01906,12001,University of Florida Health,Gainesville,32610,4,0
S01907,12001,University of Florida Health at Shands,Gainesville,32610,1,0
S01908,12001,University of Florida Health Science Center - Gainesville,Gainesville,32610,1,0
S01909,12001,University of Florida Health Shands Hospital,Gainesville,32610,1,0
S01910,12001,"University of Florida Health (UF Health), Cancer Center",Gainesville,32610,1,0
S01911,12001,University of Florida UF Health Cancer Center,Gainesville,32610,1,0
S01912,12005,Florida Cancer Affiliates - Panama City,Panama City,32405,1,0
S01913,12009,Site #0136,Palm Bay,32901,1,1
S01914,12009,Cancer Care Centers of Breevard,Rockledge,32955,1,0
S01915,12009,Cancer Care Centers of Brevard,Palm Bay,32901,1,0
S01916,12009,Cancer Care Centers of Brevard (CCCB) - Palm Bay,Palm Bay,32909,1,0
S01917,12009,"Cancer Care Centers of Brevard, Inc.",Palm Bay,32901,10,0
S01918,12009,Cancer Care Centers of Brevard- Rockledge,Rockledge,32955,1,0
S01919,12009,Cancer Centers of Bevard,Rockledge,32955,1,0
S01920,12009,Research Site,Palm Bay,32909,1,1
S01921,12011,543,West Palm Beach,33041,1,0
S01922,12011,Advanced Research,Coral Springs,33321,1,0
S01923,12011,Advanced Research LLC,Deerfield Beach,33064,1,0
S01924,12011,Boca Raton Clinical Research Associates,Plantation,33322,1,0
S01925,12011,Boca Raton Clinical Research (BRCR) Global,Tamarac,33321,2,0
S01926,12011,Brcr Coral Springs,Coral Springs,33065,3,0
S01927,12011,BRCR Global,Plantation,33322,13,0
S01928,12011,BRCR Global - Coral Springs,Coral Springs,33065,4,0
S01929,12011,BRCR Global Plantation,Plantation,33321,1,0
S01930,12011,BRCR Global - Tamarac,Tamarac,33321,3,0
S01931,12011,BRCR Medical Center,Plantation,33322,3,0
S01932,12011,BRCR Medical Center Inc.,Tamarac,33321,9,0
S01933,12011,"BRCR Medical Center, Inc- Internal Medicine",Plantation,33322,1,0
S01934,12011,Broward Health,Fort Lauderdale,33316,2,0
S01935,12011,Broward Health Medical Center,Fort Lauderdale,33316,11,0
S01936,12011,Broward Health North,Deerfield Beach,33064,1,0
S01937,12011,"Center for Rheumatology, Immunology and Arthritis",Fort Lauderdale,33309,1,0
S01938,12011,Cleveland Clinic Florida,Weston,33331,10,0
S01939,12011,Cleveland Clinic Florida - Weston,Weston,33331,1,0
S01940,12011,Cleveland Clinic Foundation - Florida,Weston,33331,1,0
S01941,12011,Cleveland Clinic-Weston,Weston,33331,5,0
S01942,12011,Cleveland Clinic Weston Hospital,Weston,33331,2,0
S01943,12011,Clinical Study Site,Plantation,33321,5,0
S01944,12011,Clinical Study Sites,Fort Lauderdale,33308,1,0
S01945,12011,D&H Cancer Research Center,Margate,33063,3,0
S01946,12011,"D&H Cancer Research Center, LLC",Margate,33063,2,0
S01947,12011,D&H National Research Center,Margate,33063,1,0
S01948,12011,"D&H National Research Centers - Cancer Research Center, LLC",Margate,33063,1,0
S01949,12011,"D&H National Research Centers, LLC",Margate,33063,1,0
S01950,12011,D&H Pompano Research Center,Margate,33063,1,0
S01951,12011,Exelixis,Plantation,33322,1,0
S01952,12011,Florida Clinical Trials Group,Plantation,33322,10,0
S01953,12011,"Florida Clinical Trials Group, LLC",Plantation,33322,1,0
S01954,12011,Florida Clinical Trials Group LLC (Plantation,Plantation,33322,1,0
S01955,12011,Florida Clinical Trials Group Plantation,Plantation,33322,3,0
S01956,12011,Florida Clinical Trials Group Tamarac,Tamarac,33321,4,0
S01957,12011,GSK Investigational Site,Pembroke Pines,33024,2,0
S01958,12011,HCA Florida Westside Hospital,Plantation,33324,1,0
S01959,12011,Helios Clinical Research,Fort Lauderdale,33316,2,0
S01960,12011,Helios Clinical Research - Fort Lauderdale,Fort Lauderdale,33316,1,0
S01961,12011,Hollywood Dermatology,Hollywood,33201,1,0
S01962,12011,Holy Cross Health,Fort Lauderdale,33308,1,0
S01963,12011,Holy Cross Hospital,Fort Lauderdale,33308,25,0
S01964,12011,"Holy Cross Hospital, Michael & Dianne Bienes Comp Cancer Ctr",Fort Lauderdale,33308,1,0
S01965,12011,Life Clinical Trials,Coral Springs,33071,2,0
S01966,12011,Life Clinical Trials - Coral Springs,Coral Springs,33071,1,0
S01967,12011,Memorial Cancer Institute,Pembroke Pines,33026,5,0
S01968,12011,Memorial Cancer Institute at Memorial Healthcare Systems,Pembroke Pines,33028,1,0
S01969,12011,Memorial Cancer Institute at Memorial Hospital West,Pembroke Pines,33028,1,0
S01970,12011,Memorial Cancer Institute at Memorial Regional Hospital,Hollywood,33021,1,0
S01971,12011,"Memorial Cancer Institute, Memorial Healthcare System",Pembroke Pines,,1,0
S01972,12011,Memorial Healthcare System,Hollywood,33021,7,0
S01973,12011,Memorial Healthcare System - Memorial Regional Hospital,Hollywood,33021,1,0
S01974,12011,Memorial Hospital West,Pembroke Pines,33028,21,0
S01975,12011,Memorial Hospital West-Memorial Cancer Institute,Pembroke Pines,33028,1,0
S01976,12011,Memorial Regional Hospital,Hollywood,,1,0
S01977,12011,Memorial Regional Hospital/Joe DiMaggio Children's Hospital,Hollywood,33021,15,0
S01978,12011,Miami Cancer Institute,Plantation,33324,1,0
S01979,12011,Miami Cancer Institute at Baptist Health,Plantation,33324,1,0
S01980,12011,Miami Cancer Institute at Plantation,Plantation,33324,3,0
S01981,12011,Miami Cancer Institute Plantation,Plantation,33324,1,0
S01982,12011,Miami Cancer Institute - Plantation (MCIP,Plantation,33324,1,0
S01983,12011,Millennium Oncology - Pembroke Pines,Pembroke Pines,33024,1,0
S01984,12011,Millennium Oncology Research Clinic,Hollywood,33024,1,0
S01985,12011,Moffitt Malignant Hematology &amp; Cellular Therapy at Memorial Healthcare System Memorial Cancer Institute,Pembroke Pines,33026,1,0
S01986,12011,Napa Research,Pompano Beach,33064,2,0
S01987,12011,NGM Clinical Study Site,Margate,33063,1,0
S01988,12011,Oncology & Hematology Associates of West Broward,Coral Springs,33065,1,0
S01989,12011,"Prophase, LLC - Clinitiative Health Research (Network",Margate,33063,1,0
S01990,12011,Research,Margate,33063,3,0
S01991,12011,Research Site,Fort Lauderdale,33308,6,1
S01992,12011,South Florida Oncology and Hematology,Plantation,33322,1,0
S01993,12011,SSAK Partners,Coral Springs,33065,1,0
S01994,12011,Sylvester Comprehensive Cancer Center,Plantation,33324,1,0
S01995,12011,Sylvester Comprehensive Cancer Center - Coral Springs,Coral Springs,33065,2,0
S01996,12011,Sylvester Comprehensive Cancer Center - Hollywood,Hollywood,33021,3,0
S01997,12011,Sylvester Comprehensive Cancer Center - Plantation,Plantation,33324,4,0
S01998,12011,The Oncology Institute of Hope and Innovation,Fort Lauderdale,33316,2,0
S01999,12011,The Oncology Institute of Hope and Innovation 1,Fort Lauderdale,33316,1,0
S02000,12011,The Oncology Institute of Hope and Innovation - Fort Lauderdale,Fort Lauderdale,33316,1,0
S02001,12011,The Oncology Institute of Hope and Innovation - Fort Lauderdale 17th Street,Fort Lauderdale,33316,1,0
S02002,12011,UM Sylvester Comprehensive Cancer Center,Plantation,33324,1,0
S02003,12011,UM Sylvester Comprehensive Cancer Center at Coral Springs,Coral Springs,33065,14,0
S02004,12011,UM Sylvester Comprehensive Cancer Center at Deerfield Beach,Deerfield Beach,33442,39,0
S02005,12011,UM Sylvester Comprehensive Cancer Center at Hollywood,Hollywood,33021,14,0
S02006,12011,UM Sylvester Comprehensive Cancer Center at Plantation,Plantation,33324,36,0
S02007,12011,University of Miami Comprehensive Cancer Center at Plantation,Plantation,33324,1,0
S02008,12011,University of Miami Hospital and Clinics - Deerfield Beach,Deerfield Beach,33442,7,0
S02009,12011,University of Miami_SCCC-Coral Springs,Coral Springs,33065,1,0
S02010,12011,University of Miami_SCCC-Hollywood,Hollywood,33021,1,0
S02011,12011,University of Miami-SCCC-Plantation,Plantation,33324,1,0
S02012,12011,University of Miami Sylvester Cancer Center at Coral Springs,Coral Springs,33065,1,0
